id_str;day;anonymized_text
1241027250625097730;2020-03-20;@mention @mention @mention @mention @mention Et enfin on ne parle pas des personnes qui sont asymptomatiques. Forcement elles ne seront jamais testées. J'ai cru lire qu'1 personne sur 2 ne développe pas de symptôme, surtout chez les enfants.
1241016306226417667;2020-03-20;@mention Source : Tele Sahel Journal de 20h d’hier. Il a sûrement pas été testé mais le sera très rapidement. Quoi qu’il arrive cette personne a les symptômes. Renseignez vous, merci !
1239901152503910400;2020-03-17;@mention Oh merde... Tu n'y peux rien si tu l'as (encore plus si tu l'as sans symptômes)
1243102575391637504;2020-03-26;« De nombreuses personnes ayant participé à la tenue du scrutin du 15 mars ont, depuis, développé des symptômes. Beaucoup ne comprennent pas que les élections n’aient pas été annulées. »  [url] [url]
1238400585461837826;2020-03-13;Toux, fievres, vomissements. [url]
1257244506480672769;2020-05-04;@mention Un peu mal foutue, c'est tout. Ne te fais pas de mourron si tu n'as ni fièvre ni difficultés respiratoire. Ce qui ne t'empêche pas de te soigner... [url]
1234530334965936128;2020-03-02;A votre taf aussi l'ambiance est coronaïque ?  Ici dès que quelqu'un tousse, les têtes se lèvent et ça lance des regards sombres #coronavirusfr
1246109003119308800;2020-04-03;Chlo qui m’envoie un snap en tenue de pompier .. ma fièvre va monter ..
1253534778651029516;2020-04-24;Tu bois ça si t’es les symptome di corona sache que la vieus vas te fuire.... [url]
1250455087811526658;2020-04-15;les gens qui toussent mais qui veulent pas boire d’eau pour calmer j’ai envie de les tarter (bjr papa)
1265538071107379200;2020-05-27;je suis dans le bus je me retiens de tousser à cause de mes allergies
1239558605780725762;2020-03-16;#Coronavirus #COVIDー19 Connaissez-vous les symptômes ? 🔸Fièvre ou sensation de fièvre 🔸Difficultés respiratoires (toux ou essoufflement) Si vous avez des questions :  💻 [url]… 📲 0 800 130 000  ☎️ N’appelez le 15 qu’en cas d’#urgence
1221769366175350784;2020-01-27;@mention wow, t’as l’air bien informé sur comment soigner une grippe toi ! La prochaine fois que je tousse, j’appelle dr @mention pour me faire prescrire du lourd !!!
1221188240780210178;2020-01-25;Cst quoi les symptômes du coronarvirus ?
1206683038467403783;2019-12-16;Putain j’ai plus de goût sa reum
1222086219661750272;2020-01-28;@mention @mention Vérifiez sur doctissimo que ce ne sont pas des symptômes du coronavirus 😱
1262994342538547201;2020-05-20;#Covid_19 : deux mois après leur infection, de nombreux patients présentent de nouveaux symptômes [url]
1204103114208534533;2019-12-09;Et pensée pour les agents d’accueil à l’entrée de l’expo qui ont « L’homme qui tousse » en bruit de fond toute la journée
1238039877377286149;2020-03-12;@mention mdrr tqt je vais venir te tousser dessus dans ton sommeil on verra qui l'a c la roulette russe
1243317561292460033;2020-03-26;@mention @mention Pendant ce temps là les gens qui comptent mm sans symptômes se font dépister  Si avec ça les français ne comprennent pas qu'il existe dans leur logiciel de merde des sous hommes et des gens qu comptent  N en deplaise à Patrick Cohen 1 colère terrible va exposer  Courage madame !
1268889357261377539;2020-06-05;@mention Et sévère certains symptômes attentionnels et sensoriels  Pas du tout le coeur de l'autisme
1214862523004002305;2020-01-08;J’ai l’impression que ça fait 6 mois que j’ai mon rhume et ma toux, lâchez l’affaire je sais pas
1249764047425282049;2020-04-13;« Le 11 mai nous serons capables de tester toutes personnes ayant des symptômes. » Bravooo tonton c’est ça que l’on veut entendre 💪🏽👏🏽👏🏽❌🦠
1240591856779571205;2020-03-19;La tête de @mention pendant la quinte de toux d’@mention 👀👀👀[url]
1259502938780848130;2020-05-10;@mention Si y'a bien un truc dégueulasse c'est le Spritz, on est entre le médicament pour la toux et le cyanure
1239093052838379521;2020-03-15;#Élections 8:30 #Paris15 bureau 85, bcp de monde, une assesseure qui tousse en enlevant un misérable masque sans que ça gêne personne. On entend un employé annoncer les croissants... Postillonnons des miettes en chœur ! Juste dingue! [url]
1240966409208946689;2020-03-20;Nez qui coule, mal de gorge avec toux (qui descend jusqu'aux poumons depuis aujourd'hui) fatigue générale... Mais impossible de se faire dépister ! Je ne sais même pas si c'est le #COVID_19 ou une simple crève. Pas assez de tests, hôpitaux surchargés...  #RestezChezVous
1247094370836328449;2020-04-06;"Coronavirus : la perte de goût ou d'odorat ""peut être le seul symptôme chez les jeunes"", assure une ORL [url] [url]"
1247919332232962049;2020-04-08;92 ans, bonne santé. Fièvre pendant 10 jours, confiné chez lui. Puis vertige et fatigue, le SAMU93 le récupère le vendredi 27/03 et l’emmène au CHU de Montreuil. Mis sous oxygène, sa situation s'améliore, il est transféré le samedi à la Clinique des Lilas. Ça s'améliore encore.
1239392537061855232;2020-03-16;Moi aux moindres symptômes du Coronavirus [url]
1238813793351872513;2020-03-14;@mention Les symptômes assez banals mais le poumon pas normal et il n’est qu’au début, statistiquement il est dans la période où ceux qui vont s’aggraver sont encore bien 😨
1232245786186076161;2020-02-25;Coronavirus : ça tousse dans mon équipe, que faire ? #RH #Management [url]
1241304477384290306;2020-03-21;@mention Nez qui coule justement le coronavirus n'a pas ce symptôme là 👍
1245330667896033287;2020-04-01;@mention Après c’est pas sûr mais 9 personnes en moins en tout avec les meme symptômes faut pas nous prendre pour des débiles quoi..
1238731134235807745;2020-03-14;Il s’est rendormi, la fièvre tombe un peu aussi bon... on attend de voir à son réveil 🤷🏽‍♀️
1266090898548502528;2020-05-28;Suspiscion de Covid depuis le 20/03. Premier passage aux urgences le 28/03 (légère fièvre, dyspnée, ECG normal). Pas de PCR mais suivi #Covidom.  #AprèsJ20 #ApresJ60
1245677146514866176;2020-04-02;@mention @mention @mention En vrai on devrait tous en porter vu qu'on peut être porteur sain / asymptomatiques (quand on a les symptômes c'est trop tard, on a déjà contaminé des gens) mais comme il n'y a pas assez de masque il a été décidé de privilégier la distanciation sociale (si respectée,
1243857910997934080;2020-03-28;@mention @mention Non uniquement du Doliprane. Suis à J9 et toujours une extrême fatigue et des maux de tête majeurs. Mais j’ai retrouvé l’odorat. Et pas de fièvre.
1275020847971999745;2020-06-22;@mention @mention @mention Et aucune info sérieuse sur le #covid19. Des symptômes. Si j'avais su je serai aller consulter un médecin pour savoir si j'avais eu le #covid19 quand j'ai eu une petite bronchite fin février.
1238217465089478657;2020-03-12;@mention La situation évolue vite mais pour l'instant, ce que nous avons compris c'est que ce n'est pas une quarantaine obligatoire mais recommandée par le gouvernement québécois, pendant 14 jours après l'arrivée sur le sol québécois, même sans symptômes.
1241154038252650496;2020-03-21;"⚠️ Devant des hôpitaux en Chine, on assiste à D files de personnes venant se faire tester pr cause de fièvre et de toux; de nombreuses vidéos de ces files d'attente circulent sur les réseaux sociaux chinois, dans 1pays qui prétend ne +enregistrer de nouveaux cas. #COVID19france [url]"
1206859881195724800;2019-12-17;@mention La même mais j’avais pas de fièvre 😂
1240729737615507461;2020-03-19;En même temps, avec un mal de gorge, toux, écoulement nasal... Je fais mieux de rester chez moi !  (Bon, déjà j'ai pas de fièvre ni maux de tête)
1221332796083515392;2020-01-26;@mention @mention tout les médias français l’ont dit , si on présente les symptômes du virus faut appeler le 15 quitte à cque ce soit qu’une grippe , mieux vaut prévenir que guérir on sait jms donc ton tweet est inutile « une visite chez le médecin » n’importe quoi
1263101058512900098;2020-05-20;@mention Tousse lui dessus pour voir si elle-même croit en sa théorie. (:
1240830855339180038;2020-03-20;Je tousse beaucoup trop ce soir c’est inquiétant
1249015303419371521;2020-04-11;J’espère c’est le pollen qui me fais avoir du mal à respirer hein 🙃
1238400557871759360;2020-03-13;@mention Toux, fievres, vomissements.
1238910377762721792;2020-03-14;@mention À 37 on a de la fièvre ? 🤔 Ça sent le fake
1234301038754222082;2020-03-02;Quand ta meuf tousse 😍 [url]
1251397781958397961;2020-04-18;Totalement d'accord avec @mention au sujet du Pr Montagnier qui soutient une théorie complotiste ridicule et dangereuse. #PrixNobel ne veut pas dire omniscient. On touche le fond avec le délire sur la #5G, symptôme de démence sénile 🤪👴 [url]
1258829710286639107;2020-05-08;Mais quelle plaie. On est si cons que ça ? Me rends plus compte après ce confinement. J’ai peut-être besoin de Franck boomer Dubosc pour m’apprendre à tousser. [url]
1248607205701500929;2020-04-10;@mention @mention Viens faire tes courses dans mon quartier. Aucune distance de sécurité, le personnel n’a pas de masques, les gens toussent sans se protéger. Je suis peut-être porteur asymptomatique. Je porte donc ce que je peux pour protéger les autres.
1245019138109702145;2020-03-31;Coronavirus : Sur 734 tests : 157 membres de l'équipage du paquebot Celebrity Apex testés positifs, 144 n'ont aucun symptôme Cependant 37 malades dont 11 testés positifs .via @mention [url]
1239666392280059910;2020-03-16;@mention Je sais pas mais j’ai des symptômes
1265338168821321728;2020-05-26;"#LaChroniqueDe8h55 Johnny Halliday a commencé sa carrière artistique par la danse classique ! Oui, sa famille travaillait dans le milieu. Il a même été ""petit rat de l’Opéra"". A 14 ans, la fièvre du rock'n'roll s'empare de lui. Il deviendra notre Johnny national ! 🎸🕺🙌 #LDERTL2 [url]"
1256545947376590850;2020-05-02;@mention @mention Je n’avais que ça sous la main 😭 après le temps qu’on a pas de symptômes covid ça va ! Mais je vais aller chercher du paracetamol !
1266850513565495296;2020-05-30;@mention @mention Vous n'avez pas d'autres symptômes??
1248950206760132610;2020-04-11;@mention En mode l’équipe doit manger du piment sans tousser ? 😂
1248384251457757194;2020-04-09;Elle tousse beaucoup hein..en ces temps là hein
1234558142555590656;2020-03-02;quels sont les symptômes du coronavirus ??
1236406357143818240;2020-03-07;@mention Son mari vient de me le dire il m''a invité à dîner et en plus c'est hyper épicé j'ai mal à la gorge
1239466137169137665;2020-03-16;@mention Mdrr j’ai tousser personne m’a calculer 😑
1241981856310059009;2020-03-23;@mention Si elle avait des symptômes et en contact avec des personnes  infectées s, oui.. Pourquoi cette question ?!
1240980097164890112;2020-03-20;@mention Non ça va, et pas de fièvre
1250449518103089153;2020-04-15;"CELEBRITY APEX   1 444 testées 224 positives #Covid_19 soit 15.5%  ""la situation sanitaire n’est pas inquiétante selon la préfecture et l’ARS. La vaste majorité des personnes positives n’a jamais présenté de symptôme de la maladie"" Via @mention 🚢🚢🚢 [url]"
1253695790108770304;2020-04-24;@mention Moi j’y ai souvent recourt pour calmer les douleurs genre spasmes et puis ça calme beaucoup des autres symptômes menstruels comme les douleurs musculaires dans le dos mais aussi les sautes d’humeur et l’irritation
1266103091558039552;2020-05-28;A J+68, fatigue + légère fièvre (37.5°/38° au lieu de 36.5° habituellement) + toux + essoufflement au repos persistants (CO₂ 91-100%)
1252850117461172225;2020-04-22;@mention Et donc ? quel intérêt de tester des gens sans symptômes en période de confinement ? Quand ça veut pas ça veut pas.. Le roi de la polémique @mention !
1240980384361385984;2020-03-20;@mention Pas de fièvre. Je suis en insuffisance cardiaque depuis 2017
1263817044899790854;2020-05-22;La perte temporelle d'odorat et du goût figure de plus en plus parmi les symptômes du SARS-Cov-2.   Dans l'étude ci-dessous, Pr Jean-Pierre Changeux, Collège de France, expose une hypothèse sur un éventuel lien entre le virus et la neurobiologie. 🔽 [url]
1241673757401513985;2020-03-22;De base tousser c’est naturel mais aujourd’hui c’est devenu suspect.😭
1265406171684507650;2020-05-26;@mention @mention Le risque ce sont les joueurs entre eux. Les situations de jeu ne laissent aucune chance aux joueurs si l’un d’entre eux ou du staff est contaminé. Être en corps à corps avec des efforts physiques qui te font transpirer, souffler, tousser dans la tronche des autres, les toucher.
1206491282455060481;2019-12-16;La voix off: symptome du navet. [url]
1243837908919947264;2020-03-28;@mention @mention @mention @mention @mention @mention @mention @mention @mention @mention @mention @mention Êtes vous fiévreux, ces derniers jours ? Faites vous diagnostiquer, je suis sérieux, le Covid19 détruit aussi des neurones pour ceux qui en ont.
1247827848624246785;2020-04-08;Coronavirus : les dermatologues alertent sur de nouveaux symptômes cutanés [url] [url]
1266651323342217218;2020-05-30;Félicitations aux parties prenantes qui ont dû coordonner la mise en place du centre #Coville de la circonscription.   Grâce à vous, le dispositif continue d’accueillir en toute sécurité des patients présentant des symptômes du #COVID19. [url]
1248567722201485316;2020-04-10;@mention Là c’est full repos. J’ai un peu de fièvre mais ça devrait aller
1219520115097600000;2020-01-21;@mention Fais toi un GROG (infusion, rhum, miel, 🍋) et si tu as du thym ! Ça soulage de fou des maux de gorge haha
1221687291216826368;2020-01-27;Ça va être sympa la journée de cours où je fais que d’avoir des montées de fièvres et oui je m’étouffe toutes les deux secondes.
1237802678681550849;2020-03-11;@mention Peut être que tu ne suis que des gens de moins de 50 ans, qui quand ils l’ont choppé ont juste eu des courbatures et de la toux pendant 2 jours ?
1234230976219418626;2020-03-01;C’est quoi les symptômes du virus psk la je commence à avoir une migraine
1239655510846115841;2020-03-16;Quand je tousse, je commence à regretter de m'en battre les couilles du corona, jdoute fort de moi et j'ai peur, j'ai trop ft la maline [url]
1238351320358191104;2020-03-13;@mention @mention 😂😂😂 sûrement. Mais ils y en a qui sont porteur du virus mais ne développent pas forcément les symptômes, en revanche ils restent contagieux.
1256831998666170368;2020-05-03;@mention @mention Oui mais ils vont en trouver des symptômes...
1235338164212043776;2020-03-04;#ObjectifFrance2022 : Ma peur aujourd'hui est la propagation depuis 3 ans de la politique à Macron. La France  a 49.3 de fièvre. A #Clamart confiance et soutien au projet @mention  avec @mention Président en 2022 pour guérir notre Pays de l'épidémie du LREMovirus. [url]
1221070263074332674;2020-01-25;Il y a des chinoises à la table à côté de moi au restaurant, elles font que de tousser bien fort, je suis grave parano je veux pas mourir de coronavirus putain
1241451633126412288;2020-03-21;Quels sont les symptômes du Coronavirus (covid-19)? A qui se référer, demander de l'aide en Haïti si on détecte ces symtômes? Comment minimiser les dégats de ce virus mortel? Comment protéger les gens de notre environnement? #coronavirus #haiti #covid19  [url]
1238516951221252096;2020-03-13;@mention @mention M. Messiha si des symptômes du cornonavirus vous apparaissent, je me propose pour assurer vos soins !  Merci pour ce tweet qui illustre une fois de plus que le RN est en constante opposition.
1257930104606515200;2020-05-06;9️⃣🌀[#Inspiration] Un capteur pour la gorge peut détecter les symptômes du #coronavirus [url] v/ @mention   💬Cette mesure permanente de la symptomatologie permet par exemple de différencier le #Covid19 d'allergies saisonnières  #Tech4Good #FlashTweet ⚡️ [url]
1249977244925263874;2020-04-14;@mention j'ai eu ces symptomes hier soir wtf
1212846821355200519;2020-01-02;@mention C’est quoi les symptômes
1239423750103166976;2020-03-16;Donc dans plusieurs pays on fait des dépistages sur ceux qui ne présente pas (encore) de symptômes pour pouvoir les mettre en quarantaine à l’écart de leur famille. Pendant ce tmps en France ont nous dit retiens ta respiration 15 sec si tu tousse pas ce passe.?!#confinementtotal
1240703498934571008;2020-03-19;@mention t’as d’autres symptômes ?
1271044656818765825;2020-06-11;@mention Cents un des symptômes du corona
1251208339377225733;2020-04-17;@mention La mythomanie est un des symptôme du coronavirus, tu vas finir en quarantaine Salomon-fake
1240751412868517890;2020-03-19;@mention @mention Bon tu as du mal à écrire. Prends ta fièvre on sait jamais. 😉 Pauvre con. J'espère pour toi que tu n'auras rien ni une personne de ton entourage proche.
1248557927214002177;2020-04-10;@mention Moi je le garde juste par flemme d'enlever et remettre. Et je me dis que si je l'ai sans le savoir, que je tousse dans ma voiture, ça va sur le volant, et si quelqu'un de ma miff prend ma voiture après ça peut contaminer.
1213566187122122752;2020-01-04;@mention @mention C’est grosso merdo la liturgie de ce soir oui... Mais Toplexil perimé 😭  Je ne savais pour le hammam en revanche. Mais avec ma fièvre je me sens mal sous une douche trop chaude, même 5 minutes.
1255164844795453440;2020-04-28;@mention L’élève en élèmentaire tousse non !????
1257711067679150080;2020-05-05;5/ Les symptômes de la maladie de #Parkinson sont divers : tremblements, rigidité (hypertonie musculaire), lenteur des mouvements (akinésie), difficultés pour marcher, troubles de la parole (dysarthrie, hypophonie), troubles de la déglutition (dysphagie), dépression, etc. [url]
1226199096614100992;2020-02-08;@mention *tousse tousse tousse*
1236313770475114496;2020-03-07;@mention T’façon yen a plein qui l’ont sans les symptômes 🤷🏾‍♂️
1243109780346068992;2020-03-26;@mention Entre les gens qui ont des symptômes mais qui restent chez eux et les asymptomatiques, une estimation à 5 fois plus serait même pas déconnante. Je pense qu'on connait tous 1 personne au moins qui a été infecté. Pire encore si tu veux compter les connaissances de connaissances
1243465056236507136;2020-03-27;#COVID19 Ne pas sous-estimer des symptômes en apparence sans gravité, ne pas sous-estimer le risque pour les jeunes, ne pas se soigner seul... mais aurait-on pu imaginer? Terrible récit. [url]
1211653050441588736;2019-12-30;@mention @mention @mention Je pense que c'est juste le symptome de leur appartenance à la bourgeoisie, la plus crasse qui voit le Goncourt comme le prix d'excellence qu'il ne faut pas rater, et dont on doit pouvoir parler dans les mondanités.
1228858245764259840;2020-02-16;Jamais eu autant de fièvre et de vertige zebi !!
1243940482096472066;2020-03-28;@mention T’as aucun symptôme de femme enceinte mais t’es enceinte et tu le sais pas , généralement tu le sais à la fin quand tu vas accoucher
1241544043810652161;2020-03-22;Remède pour le mal de gorge ??😭
1219761474748526593;2020-01-21;C’est vachement le moment de me taper une poussée de fièvre tient.
1244609846437085184;2020-03-30;@mention @mention Ce graphique ne dit pas que les symptômes et le charge virale disparaissent au bout de 8 jours.
1239462572920901637;2020-03-16;@mention Mdrr jsuis en réunion jvais tousse exprès là 😂
1252479624287784960;2020-04-21;Pourquoi Facebook veut savoir si vous avez les symptômes du Covid-19 [url] via @mention
1251518697581293568;2020-04-18;En fait la méthode allemande contre le #covid19  c'est d'avoir reçu la vague plus tard que la France, l'Espagne ou l'Italie. Parce que l'histoire des tests en mars ça n'est pas crédible. Si vous avez les symptômes vous n'avez pas besoin de test pour le sa…[url]
1260346965705076738;2020-05-12;@mention Oui pas de souci il a eu un chouia de fièvre et un peu de toux, il a les résultats de son dépistage demain ou jeudi
1254361658362863616;2020-04-26;Un peu de mal à respirer suite à ca mais bon [url]
1241078852505333760;2020-03-20;@mention Aussi spontané qu’une envie de tousser quand t’es positif.
1243554788249415685;2020-03-27;Coronavirus : pourquoi la perte de l'odorat peut être un signe de contamination [url]
1255993244871274503;2020-04-30;@mention J’ai eu les premier symptômes du civid le 9 mars : fièvre toux diarrhée perte de goût maux de tête douleur dans la poitrine . Soigner a mon domicile Doliprane sirop vitamine seulement j’ai à ce jour j’ai d’un coup de grosses douleur dans la poitrine et fatigue
1239299434179166208;2020-03-15;Et tousser me fait mal. Je veux mourir
1231960267480801287;2020-02-24;Le pire avec ma bronchite ? Actuellement dans le RER je me force à ne pas tousser pour ne pas qu'on me regarde de travers
1239199701649555457;2020-03-15;Je tousse c inquiétant ?
1245730949624668162;2020-04-02;@mention Tu menaces de tousser sur eux, ca devrait être dissuasif.
1251428982106578946;2020-04-18;@mention Nan mais tranquille, le 11 mai la France sera capable de contrôler toutes les personnes présentant des symptômes...
1256167060356444161;2020-05-01;@mention @mention @mention @mention @mention @mention @mention @mention @mention @mention @mention @mention @mention @mention @mention @mention @mention @mention @mention Je ne suis pas médecin mais si beaucoup de malades sont statistiquement asymptomatiques et que les test sont fiables à 70% quel intérêt de tester. Si vous allez aux urgences ça n'est pas parce que vous êtes asymptomatique. Et si vous avez les symptômes alors il n'y a pas photo.
1259016556144721920;2020-05-09;@mention @mention vous venez de passer un test de résistance oculaire. Si vous avez vu de la 3D, next stop is the shampootrucchallenge Si ça pique les yeux, penchez vous et toussez.
1235579393784897537;2020-03-05;Si votre mec/meuf est malade, il a les symptômes du coronavirus, il vous dis viens on se voit vous faites quoi ?
1235850256459292673;2020-03-06;@mention Sauf qu'on ne sait pas si on détecte toutes les contaminations. Si ça se trouve ya 10 fois plus de personnes avec peu ou pas de symptômes... La réalité c'est qu'on ne sait pas la gravité, c'est trop tôt.
1240660239592103937;2020-03-19;L’imam qui tousse dans la mosquée : [url]
1257746355516321794;2020-05-05;@mention Mdrrrr bonne soirée à tous le monde sauf à ceux qui ont 39 de fièvre
1242063883264839685;2020-03-23;@mention @mention @mention @mention @mention @mention @mention @mention Salut 👋🏻 courbature toux 😷 mais bon bide en vrac aussi prier pour que ce ne soit qu’une gastro !!!
1225089062043889665;2020-02-05;@mention Deuxième mi temps, jai plus de goût morray
1243197732686356480;2020-03-26;@mention il a raison tant que y’a pas de problème respiratoire y’a rien à faire que du repos comme pour toute maladie genre rhume etc après si elle commence à avoir du mal à respirer faut qu’elle appelle le samu
1275044059955056640;2020-06-22;@mention J'ai les même symptômes mais bizarrement dès que j'entends la FI
1238374060373037056;2020-03-13;J’ai qu’une envie c’est d’arracher les masques des gens et de leurs tousser dessus avec le fond de ma gorge
1242852581929558021;2020-03-25;Du coup, durant ce #confinement #coronavirus, si on n’a pas de médecin traitant, on appelle qui lors des premiers symptômes ?
1225311545216905216;2020-02-06;ptdrrrrrr cette nuit j’avais du mal à respirer j’me suis dis si jbois de l’eau ça va déboucher ptdr j’me suis étouffer en buvant oui
1243076408584306690;2020-03-26;C’est vraiment ahurissant, ce panel si large de réactions et symptômes divers et variés au #coronavirus. Personne X atteinte du covid19 récupérera chez elle au bout de six jours après avoir subi une légère grippe.
1239551731341692930;2020-03-16;Y'a un militaire qui s'approche de moi je luis tousse dessus.
1265422367863590912;2020-05-26;(mais bon c'était un confinement privilégié, sans non plus cours à donner à distance avec les moyens du bord, sans enfants à qui faire l'école à la maison, sans moments de maladie inquiétants, juste quelques symptômes bizarres brièvement)
1251484650553454597;2020-04-18;@mention Il semble s’un des symptômes du Covid-19 soit la perte de goût
1220787571610963968;2020-01-24;@mention Ptdrrrr nah c toi wesh tellement tu te retiens se tousser t’es devenu rouge
1232040773656379392;2020-02-24;@mention @mention Tu avais de la fièvre ? Une toux sèche ?
1248526799279214593;2020-04-10;@mention Chelou. Moi je corresponds avec les mêmes symptômes 🤷🏼‍♀️
1254071181289951232;2020-04-25;@mention Non on n'est pas sûr qu'on développe une immunité même brève, cela n'a rien à voir avec la guérison  (plus de symptôme, plus de charge virale, plus de contagion)
1233863160769208320;2020-02-29;Les gars RÉVÉLATION: au Maroc on saura jamais si ils ont le coronavirus parce que jamais ils vont aller chez médecin, ils vont tousser ils vont boire zit ou touma, ils vont pas se dire go chez le médecin. OH FUCK C’EST MÊME PLUS UN BACK UP
1246891437289078789;2020-04-05;Pour éviter la foule, je fais ma première sortie non utilitaire depuis presque une semaine de nuit. Les cloches du couvent des soeurs de saint Joseph donnent 10h, et les prisonniers de la santé toussent dans leurs cellules. [url]
1240988947053936642;2020-03-20;Rappel des #GestesBarrières pour stopper la propagation du COVID-19 :  🧼 1. Se laver les mains 💪 2. Tousser/éternuer dans son coude 🤦 3. Ne pas se toucher le visage 📏 4. Se tenir à plus de 1m des autres 🏠 5. Rester à la maison
1249026208223973379;2020-04-11;@mention Allo Tonton, pourquoi tu tousses ? 😇
1241732963701870595;2020-03-22;@mention 5 jours d'incubation avant l'apparition des symptômes. Elle l'avait déjà 🤷🏾‍♀️
1265915767570268161;2020-05-28;Ça ne se soigne pas les médecins peuvent juste « soulager » les symptômes en donnant vla les médicaments et la vérité rester avec un schizophrène c’est super malaisant [url]
1245070550822719489;2020-03-31;Donc j’ai du mal à respirer, j’ai plus d’odorat (ça ça m’inquiète pas j’en ai déjà peu de base) , j’ai plus aucun goût donc j’arrive plus à manger alors que j’ai pas le nez bouché mais c’est normal apparemment mdr
1242835136611266560;2020-03-25;@mention @mention @mention @mention @mention @mention @mention @mention Bon ben fièvre hier après midi et aujourd’hui depuis ce matin... petite fièvre qui cède au paracetamol. Covid ou pas je reste chez moi. Bisous 😷
1260087947380101120;2020-05-12;2️⃣🤖[#Tech] #Pékin adopte les bracelets #intelligents mesurant la fièvre en temps réel  [url] v/ @mention   💬Ce nouvel outil de #diagnostic rapide complète le #ContactTracing dans l'arsenal du #déconfinement   #TransfoNum #Covid19  #FlashTweet ⚡️ [url]
1240050915425636352;2020-03-17;Je commence à tousser... Bon, en même temps je suis sorti toute la semaine dernière sans écharpe... J'espère que ce n'est qu'un coup de froid...
1251093342642937856;2020-04-17;"@mention J'ai eu beaucoup de symptômes.. fin Février debut Mars, fin Mars (essoufflement quoi que je fasse) je suis donc allée chez le medecin, ""c'est le stress"" 😫 je me reconnais dans ce Tread.."
1263857934125215746;2020-05-22;@mention @mention @mention @mention @mention J'espère que vos symptômes vont vite partir et que vous aurez des réponses par ailleurs (cardiologue, rhumatologue médecine interniste?). N'hésitez pas à donner de vos nouvelles ! Bon courage !!
1239625261173391363;2020-03-16;Nouvelle vidéo sur mon nouveau compte YouTube : ET SI LE CORONAVIRUS ET SES SYMPTÔMES N'ÉTAIENT EN RÉALITÉ QUE L'ARRIVÉE DU JOUR DU JUGEMENT DERNIER #confinementtotal #CORONAVIRUSENFRANCE #coronavirus #coronapocolypse #COVID19   [url]
1241109228091314187;2020-03-20;@mention Et si tu m'avais contaminé j'aurais eu les symptomes en meme temps que toi. Mon systeme immunitaire est (shockingly) super fort. Genre j'ai eu des maladies plus graves et j'ai survecu. 😂
1229715284531073024;2020-02-18;Le retour en force de l'École de Paris est le symptôme d'une crise profonde du monde de l'Art Français qui se préoccupe beaucoup plus des vieux plutôt que de ses jeunes artistes. C'est-à-dire un monde qui ne sait plus évaluer la création [url] @mention
1238584508930297864;2020-03-13;Les cadres des qu’un membre du personnel hospitalier tousse ou renifle [url]
1243850990618542081;2020-03-28;La seule possibilité pour les malades sévères est de survivre aux symptômes soit avec des respirateurs, soit via inhalation d'oxygène.
1239257134468079618;2020-03-15;@mention 🤣🤣🤣 quand je vais commencer à tousser je vais moins rire
1222400791262244865;2020-01-29;@mention @mention @mention @mention @mention @mention @mention C’est un symptôme récurent de la société une maladie auto-immune. Personne n’aime ça. Ça va s’arranger. Ça s’arrange toujours 😘😘
1231233193099120642;2020-02-22;@mention @mention @mention @mention Et se signaler au SAMU reste la bonne décision (au lieu d’aller aux urgences), pour réduire le risque de contamination, dont on ne sait pas encore bien si elle peut se produire avec symptômes apparents ou pas
1235297695088209920;2020-03-04;J’ai l’impression de faire de la fièvre à l’intérieur de mon corps , migraine au Max, j’me sens faible ah mort bref ça vas vraiment mais vraiment pas
1256646416635658240;2020-05-02;@mention ptddrr cest bon ya ts les symptomes
1243727833383526400;2020-03-28;@mention C le stress sa mm moi kan jpanique jcroi jai de la fievre et d maux tete en vrai c le stress panik pas tkt
1240190252729466887;2020-03-18;Quelqu'un peut me dire si j ai de la fievre ou pas????????? [url]
1241395658185158657;2020-03-21;"@mention Le + difficile pr le moment sont les maux de tête. Très très grosse fatigue, gorge qui brûle, essoufflements, courbatures,... bizarrement pas de fièvre. Mais honnêtement ma situation est très “confortable” comparée à tous ceux (malades &amp; soignants) qui luttent à chaque instant 😉"
1251433515092246529;2020-04-18;@mention @mention @mention @mention Encore hier une spécialiste de l'Inserm a répété avant on croyait que pas de symptômes, pas de contagion
1219009753034186754;2020-01-19;@mention @mention Non après j’ai du mal à respirer, mais ce truc c’est une dinguerie
1240564208955203586;2020-03-19;Espérons que je me fasse pas fusiller du regard parce que je tousse... PARCE QUE SPOILER ALERT J’AI MES ALLERGIES QUI REPRENNENT.
1240319657141309440;2020-03-18;On a une semaine de retard sur l’Italie, les gens qui vont déranger les services de santé alors qu’ils ont même pas de fièvre vous méritez qu’on vous crache dessus putain
1259755273465495554;2020-05-11;@mention @mention Eux ils comptent si le mort a été testé  (Je parle pas des hôpitaux) Nous on compte si le mort a eu les symptômes. Conclusion en EHPAD en Allemagne les morts ne sont pas tous comptés !!!!!! Car pas testés  Si on enlève les morts des EHPAD on est  meilleurs non ?
1242140129927389184;2020-03-23;@mention @mention @mention Si tu as des symptômes appelle le samu ou fait une teleconsultation
1213564086790819842;2020-01-04;@mention @mention Oh 😍 Grasse au départ qui est en train de se transforme en sèche / toux d’irritation. Le genre qui te fait presque vomir... #InstantGlamour
