id_str;day;anonymized_text
1234156531068829698;2020-03-01;"# 1er mars 2020 : bonne semaine à ""Tousse""
Le Coronavirus va peut être nous obliger à rester chez nous pour les jours à venir. Au moins une bonne occasion de découvrir notre sommaire de cette nouvelle semaine culturelle. C'est parti. Bas les masques !
[url] [url]"
1238798374360489984;2020-03-14;"Ne pas confondre

(Bisous avec les coudes) #COVIDー19 #CoronavirusFrance #symptome [url]"
1269956605031919617;2020-06-08;😭😭😭😭😭😭😭 j'ai toussé [url]
1274591175681376258;2020-06-21;@mention Ouais je crois qu’il y a +/- pour l’apparition des symptômes... Après c’est possible que t’ai autre chose. Perso j’ai eu une pharyngite (sûrement dûe au stress aussi) et j’avais les mêmes symptomes
1282416957480935430;2020-07-12;Pourquoi les Français ont-ils perdu le goût des #soldes ? [url]
1292985305969184769;2020-08-11;C un symptôme du covid19 [url]
1297118925398974465;2020-08-22;"Hier, pour #Technikartmag, j'ai interviewé  @mention pour son roman, La Fièvre, et @mention pour son long-métrage, #UnPaysQuiSeTientSage. 
Un entretien cash et passionnant, loin de la propagande habituelle des chiens de garde. [url]"
1298723468637163527;2020-08-26;@mention Cousine mon frr  il avait pas les symptômes mais il était atteint du covid aller va te faire mettre un grd coton tige ds l'nez là et que sa saute
1298956471414206464;2020-08-27;@mention Vous n’avez pas tirez les leçons de la 1er vague Il faut soigner les malades et ne pas attendre la détresse respiratoire pour commencer à agir Il faut soigner des les premiers symptômes de ce fait il n’y a plus ou presque plus d’hospitalisation Allez courage pour l’application
1299456417318010880;2020-08-28;@mention L’esthétique, surtout pas ! Ce qui compte, c’est la démarche solidaire, citoyenne, participative, inclusive, durable, bio et décroissante. De là découlent ces palettes rugueuses, ces planches clouées en vrac dans la fièvre d’une transe collective résolument urbaine.
1300569718940524544;2020-09-01;Les fous rire jusqu’à t’as du mal à respirer c’est un truc de guedins 😭
1243500264289636353;2020-03-27;...Le comble quand tu n’as plus d’odorat et que tu as perdu le goût 🤷‍♂️une vrai merde ce virus 🦠 apres 10 jours de montagne russe, je retrouve enfin goût à la life ( a default du goût tout court 😭) stay safe les… [url]
1243592960060637194;2020-03-27;C’est moi ou j’ai entendu quelqu’un toussé 😭💀 [url]
1245604147140780034;2020-04-02;"Point en une #image ▶️ #Symptômes et #chronologie de l'évolution du #COVIDー19 🦠  ⤵️

#Confinementjour17 #coronavirus [url]"
1246734600241627136;2020-04-05;"Vous savez ce qui m'énerve le plus? C'est symptomatique de ""Oui mais y a plus grave alors vos problèmes de bobonnes là...""
On va devoir se battre 2x plus pour que l'égalité ne tombe pas aux oubliettes face à ""la guerre"" et ""l'union sacrée"". Je le vois venir gros comme une maison."
1278772306840600576;2020-07-02;@mention Ouai mais là PCR t’étais symptomatique quand tu l’as fait ? Et bien dans le naso pharinx ?
1279334021554737152;2020-07-04;Pour aider en Guyane : Vaccin Fièvre jaune ! Bravo à vous pour cette solidarité #COVID19 #TousMobilises [url]
1282340652995543042;2020-07-12;jvais tousser ça va s’écarter de moi en deux deux on va voir qui est qui
1283895130060140544;2020-07-17;Mais normalement t’a les mêmes symptômes que ta daronne ou gm
1286046503631564804;2020-07-22;@mention En général, cette phrase est suivie de mesures et d objectifs chiffrés. Symptomatique de ce quinquennat, ces sentences sans suite.
1286385538057076736;2020-07-23;@mention @mention @mention Je suis en arrêt maladie depuis 3 jours. Fatigue de malade. Mal crane. Fièvre mais pas de pbs respiratoire notables
1290250642779299840;2020-08-03;@mention Il faut arrêter les menassses qui nous ont déjà coûté des milliards et des milliards Il faut être responsable et ordonner aux médecins de soigner des les 1er symptômes comme dans toutes les autres maladies Les médicaments existent et il faut les utiliser pour éviter l’aggravation
1292437727150055426;2020-08-09;"@mention Ok je vais d'abord aller chercher ce que signifie ""septoplastie"" même si je pense que cest tt simplement lop correspondant aux symptomes des plus chiants que tu viens de décrire, j'arrive hein 😂😂"
1292858751280730120;2020-08-10;Les 40% de SARS-COV-2 sans symptôme sont-ils notre risque d’aujourd’hui et le pilier de notre immunité collective de demain. Il faudrait les dépister, les isoler le temps qu’ils sont contagieux et les étudier. Comment se protègent t’ils spontanément ? Sont-ils immunisés ?
1294363332984672264;2020-08-14;@mention -a lâcher des insultes. Le lendemain il c’est retrouvé avec un 40 de fièvre et des douleurs musculaires. On lui a fait une roqya et le lendemain il allait mieux.
1295063212929552384;2020-08-16;j’ai de la fièvre. [url]
1296690252891873281;2020-08-21;UTC -4 | FR — Est-ce que je souffre d'épuisement professionnel ou de dépression? Un psychologue explique: Problèmes mentaux: Des symptômes tels que l'irritabilité, une humeur ... Notant que la dépression est l'un des troubles psychiatriques les plus ...… [url]
1299267701748178944;2020-08-28;@mention J’ai trop du mal a respirer !
1212113078302781440;2019-12-31;Prendre la garde 1h plus tot pour libérer les co internes pour le nouvel an, se retrouver avant 18h30 avec : 1 ST+ antérieur constitué tjrs symptomatique envoyé en coro, 1 BSA complet, 1 SCA ST- et 1 OAP [url]
1236669678153535490;2020-03-08;@mention Pas grand chose a part s'hydrater ++, (tisane, eau), ne pas se couvrir, et si jamais tu décide de prendre un bain il faut qu'il soit 1a 2 degré inférieur de la température de ton corps a peine, pas de bain froid :/
1243198779332988930;2020-03-26;Ta raison, tu devrais sortir manifesté avec tes copines. Essayez d'être regroupé et de vous toussé à la gueule pour une meilleure cohésion d'équipe. [url]
1248535319374430209;2020-04-10;Déconfinement à Wuhan : les acheteurs chinois semblent avoir perdu le goût de la consommation [url]
1253227377641099272;2020-04-23;"🔲Recommandations chez les #migrants au statut vaccinal inconnu/incomplet
   🔲Vaccination contre la #grippe par les #Pharmaciens pour les majeurs ciblés par les recommandations
   🔲Fin de l'obligation de vaccination de #Fièvre_Typhoïde en laboratoire de biologie médicale
⤵️"
1254425255197708294;2020-04-26;"@mention @mention Ok. Mais uniquement les asymptomatiques contact des symptomatiques suivis et testés. C'est un peu plus restrictif. 
J'aimerais des test sur des échantillons assez larges. En plus, pour savoir."
1256219094094929928;2020-05-01;"L’article est à lire pour sa critique efficace de Rosanvallon et de ses idées. Il est symptomatique aussi de l’épuisement de l’imaginaire de gauche , sensible dans la distinction vaseuse populisme de droite = fermeture ; populisme de gauche = reconquête de libertés. [url]"
1276517197138071554;2020-06-26;Call me baraque à frites mais je viens de faire fondre un glaçon sur ma peau en exactement 5 secondes. Si ça peut donner une indication de la température actuelle.
1288938058822422529;2020-07-30;@mention @mention Non ils ont juste constaté plus de gens malades avec des symptomes covid et un peu plus de gens en rea sur une semaine. Mais ca peut etre juste le cas isolé de leur hôpital.
1291376628778532865;2020-08-06;En vrai c'est normal qu'il est fait ça , si vous regardez bien sa queue et sa patte gauche qui est légèrement blanche et incliné a 70 ° c'est les symptômes du syndrome d'alperger c'est quand le chien va non c'est un fdp [url]
1292802188868300801;2020-08-10;@mention J'espère que non mais j'ai perdu l'odorat :/ ça pue surtout qu'en plus j'ai toujours tour respecté et je sortait presque pas ....
1292941088286744577;2020-08-10;Quarantaine, fièvre, nausées, virus tout y est ! Super timing #AltaMar #AltaMar3
1297323945742532608;2020-08-23;@mention *tousse* [url]
1239116431452712960;2020-03-15;Je crois que j'ai toussé sur les bulletins RN 👀
1243374060488126464;2020-03-27;"Un joggeur contrôlé en forêt de Fontainebleau a toussé et craché sur les policiers mercredi ivers 17h30 route de la Reine-Amélie, puis placé en garde à vue.
Connu des services de police, il a été emmené à l'hôpital de Fontainebleau pour dépistage.

[url]"
1244355320815763474;2020-03-29;"@mention C'est compliqué.
Il faut voir le décompte comme les fluctuations de la bourse ou de la température : la tendance compte plus que les valeurs précises relevé par relevé."
1247505254054232067;2020-04-07;@mention C’est symptomatique là peut importe beau ou pas beau c’est quoi ce délire de film érotisé food ? C’est sale !
1254425863866769413;2020-04-26;@mention @mention Quand aux diagnostics des symptômatiques sans test (PCR ou radio), certains le discutent (pas moi, c'est au-delà de mes compétences, mais ça existe).
1254774825584783360;2020-04-27;@mention Tu as perdu le goût ? Ou que des contrats merdiques ?
1262366543591231489;2020-05-18;"@mention @mention Mais c'est pas la question principale. C'est juste symptomatique de mon rapport à la chose :  ""La mode ? Bah faut pas se promener à poils tout le temps. Du coup on met des vêtements. Rouges de préférence."" VOILÀ."
1275646564019691522;2020-06-24;Une prédiction empirique de la variabilité annuelle de la température mondiale – global-#climat [url]
1280074760379158533;2020-07-06;*tousse* [url] [url]
1286835278796201990;2020-07-25;@mention @mention Tout mes collègues ont eu ces symptômes, fièvre, mal au crâne, toux etc. Ils sont tous négatif vraiment étrange
1287522185368633344;2020-07-27;@mention tqt je me suis renseignée j’ai pas vraiment de symptômes en dehors de la migraine, et comme je disais j’ai vraiment amorti avec les boobs ma tête a tapé après du coup j’attends de voir et si la migraine persiste j’irai aux urgences
1288823095600590849;2020-07-30;"Euh les bus, si c’est pour mettre la clim 3 degrés en dessous de la température extérieure ca sert à rien hein. 
Mettez à 10°C par pitié"
1290752775954063360;2020-08-04;"FAUT ÊTRE CON POUR TOUSSER AU VISAGE DE QUELQU'UN MÊME D'UN ANIMAL.
AVEZ OU SANS COVID-19. 😑 [url]"
1292401545594785792;2020-08-09;@mention Je l’avais fait Prxq j’avais des symptômes. Mais RAV finalement j’avais juste une angine
1296948464371281922;2020-08-22;@mention J’ai du mal à respirer, je me sens compressée dans le thorax et la gorge, je panique et dans le pire des cas je fais des malaises
1298167966081724416;2020-08-25;@mention Maladroit mais symptomatique
1298905355313967104;2020-08-27;@mention Faisons baisser les cotisations retraite allons tousser en epahd 😅
1239572362019909632;2020-03-16;@mention Et c’est 340 cas recensés ... combien de porteurs non symptomatiques ? C’est vraiment eux les plus dangereux
1244985873202065410;2020-03-31;@mention @mention vous ne distinguez pas dans l'article les peines pour l'étranglement et le fait d'avoir toussé sur des gendarmes. Vous n'avez pas plus d'info ?
1286572953124188160;2020-07-24;J'écoute La fièvre de NTM sur @mention Klassiks [url] #NP [url]
1289108537273192448;2020-07-31;COVID-19 : les mesures barrières préviennent-elles l’apparition de symptômes en cas d’infection ? [url]
1293303713159884809;2020-08-11;vous aussi vous vous mettez dans des états pas possible qd vous pensez à la mort de vos proches? car là j’ai du mal à respirer en pensant un monde sans mes grands parents, ma tatie et shali...
1293518275607965697;2020-08-12;J’ai les mêmes symptômes je suis optimiste et heureuse #JeSuisOptimiste [url]
1293838976856596481;2020-08-13;@mention pas forcément, mais ce sont des symptômes du covid effectivement...
1298525866364936192;2020-08-26;"Trois cas de recontamination au coronavirus ont été officiellement reconnus à ce jour. Mais avec quels symptômes ? Doit-on s'en inquiéter ? L'immunité n'est-elle pas garantie ?

🎥 @mention et @mention. [url]"
1299071135540183041;2020-08-27;je ne sais ce qui prédomine chez vous: l'obsession raciste ou la connerie crasse - je pense que vos souffrez des deux symptomes
1300768279397634048;2020-09-01;@mention @mention Si si, tu seras fatigué et peu de fièvre (c'est le pire que je te souhaite bello)
1222584622892179456;2020-01-29;"L’expression du monsieur qui me fixait dans le tram, du coup on a commencé un duel de regards
Finalement c’est lui qui a toussé en premier mdr ça se voyait qu’il était gêné il a vite regardé ses pieds [url]"
1242056663345041410;2020-03-23;Coronavirus : Rudy Gobert a perdu l'odorat et le goût [url] via @mention
1284744269446643713;2020-07-19;@mention Vous avez le droit de faire ce vous voulez, mais si jamais vous êtes contaminée sans manifester de symptôme, vous allez transmettre le virus à votre entourage, à vos voisins. On lutte ensemble contre le virus, vous voyez? C'est ça le civisme !
1287519194800693248;2020-07-27;Quand je tousse et éternue un peu bcp dans les transports : [url]
1290594039230869504;2020-08-04;#LoisduJeu Un joueur qui toussera de façon volontaire vers un joueur adverse ou vers un arbitre pendant un match pourra être sanctionné d'un carton rouge, a décidé mardi l'International Board (Ifab), garant des lois du jeu @mention
1291120015677300737;2020-08-05;@mention @mention Ba tonton, pourquoi tu tousses ? 😃
1291128933639958530;2020-08-05;@mention Tu va avoir tes règles c’est suuur ! Ta les symptômes
1295785310467567618;2020-08-18;Je suis rentrée en catastrophe de mes vacances pour suspicion de COVID... 2h de sommeil... Respiration bloquée... Fievre... 4h pour rentrer à la maison... 5h aux urgences... Escorte dans l’hôpital... Le seul truc qui m’angoissait c’était de louper le match... [url]
1299853577276600321;2020-08-30;Quand vous êtes chauds pour une plage, un bowling, je suis chaud (ou c'est la fièvre)
1218132612847415296;2020-01-17;@mention Je me suis étouffée j’ai toussé pendant 5min je suis devenue toute rouge j’ai vu la mort devant moi
1239930850747256834;2020-03-17;"Dans ma rue à Montreuil, il y avait un couple avec enfant qui se balladait insouciemment (pas de course, ni de chien, ni de gant ou de masques) cette aprem. 

J’ai toussé très très très fort au balcon au 4ème étage.

Méthode ultra-efficace ils sont rentrés avec le feu au cul."
1242155869363675137;2020-03-23;"J'ai toussé , ma mère elle m'a lâche 
"" Hum ça commence .. "" 🤣🤣🤣🤣🤣"
1244585003637452800;2020-03-30;De nombreuses personnes sont encore #porteuses du #COVID19 même après la #disparition des #symptômes #Covid_19 via @mention [url] [url]
1278932334537048064;2020-07-03;@mention @mention Hier j’ai googlé mes symptômes et j’étais partie sur une petite sclérose en plaque 🥳
1287184132301303808;2020-07-26;A chaque fois je met ma chaine je tousse
1289142336761585664;2020-07-31;"Une patiente me dit que le médecin de son collègue ""un peu fiévreux"" lui a dit qu'il n'avait pas besoin de faire le test COVID 😱"
1290246784648744962;2020-08-03;Nous en France nos médecins sont des moutons ils ne se révoltent pas pour soigner les malades des les 1er symptômes [url]
1292004630327631872;2020-08-08;@mention @mention @mention @mention @mention Être médecin ne consiste pas seulement à prescrire, mais à faire de la Prévention, à agir pour la Santé publique, à se battre pour un accès aux soins de proximité, pour l’hôpital public, à établir des diagnostics devant des symptômes 😉
1293442463097552897;2020-08-12;@mention Aah dommage 😭 oui bien ce symptôme merci je pensée y’avait un medoc 😭😭
1297668578737561600;2020-08-24;@mention @mention IPad Avec le ventilateur pour survivre la fièvre
1297831043781844992;2020-08-24;j’ai certains de ces symptômes le 1er jour arh et les migraines aussi très souvent même les jours d’après [url]
1219900180834721793;2020-01-22;@mention @mention @mention Et comment se porte le gulf stream dans tout ça, lui qui contribue à la régulation de la température des océans? A-t-il dévié sa trajectoire? Pour quelles raisons?
1224632467023433734;2020-02-04;Une fille d’origine asiatique de mon école qui me dit qu’on l’a poussé du métro parce qu’elle a toussé, elle a du attendre le prochain. Tellement mignonne qu’elle a rien dit. Clairement J’AI LE DÉMON. J’aurais aimé être là pour tous les insulter ces chiens 🤬🤬
1244670374836686850;2020-03-30;@mention précision : il s'agit de la température moyenne annuelle en France (pas dans le monde)
1246710761168293889;2020-04-05;Voldemort a perdu l'odorat bien avant le #covid19 : hasard ou coïncidence ? [url]
1265267662793379840;2020-05-26;@mention *tousse* non c'est bon j'ai ce qu'il faut mais salut du coup ! À plus ! (peut-être)
1278274529685655553;2020-07-01;@mention En général on crève plutôt de chaud dedans, ils ont un léger soucis de gestion de la température 😅
1288929152746377218;2020-07-30;@mention Ptdrrrr wsh doucement t’as mal à la gorge là
1290891310459760652;2020-08-05;"@mention @mention @mention Er des centaines de milliers cas symptomatiques.
Je suis d'accord, tout dépend de l'étendue de votre cercle de relations humaines, mais si vous travaillez, si vous avez une petite famille, un petit cercle d'amis... Bon, vivre en région parisienne aide malheureusement beaucoup 😥"
1297543900282998789;2020-08-23;@mention @mention @mention nous avons utilisé de la nivaquine ( hydro chloroquine) pendant 12 ans sans problème . Nous devions être vaccinés ( carnet obligatoire)contre la « fièvre jaune » la tuberculose et le paludisme. Les maladies les plus fréquentes : palu tuberculose ténia maladie du sommeil...
1300448159932583937;2020-08-31;Voilà encore une personne contacte et symptomatique qui a tous les critères pour être contacté par contact covid et ne l'a pas été... sous déclaration du cas index
1250272694194409472;2020-04-15;#COVID19 #Macron a annoncé un début de déconfinement le 11 mai. Pourtant, le gouvernement ne semble prévoir aucune campagne de dépistage massive, Macron ayant réaffirmé sa volonté de réserver les tests aux cas symptomatiques. Une hérésie totale. [url]
1261317626611077120;2020-05-15;@mention @mention @mention @mention Je suis la pour dire de les laissés twerk et que y’a des gens ils font des réplique de petits de maternelle … (*tousse*blair*tousse* ) donc calmez vous . C’était Karen je vous laisse [url]
1263066828483579904;2020-05-20;@mention @mention Dans un drive à Paris 12ème (a vélo, MDR) Symptomatique, entreprise non fermée.
1270358459972816901;2020-06-09;@mention On en reparle *tousse* 😂
1279312638007222272;2020-07-04;@mention Perso je rajoute la visière quand je patient doit enlever son masque pour que j’examine sa bouche. Pour les médecins qui sont en contact proche des bouches (ORL, stomato, intubation orotrachéale en anesth/urgence/réa ou avec des patients très symptomatiques hospitalisés) : FFP2
1286411737487609861;2020-07-23;Le bio a-t-il vraiment plus de goût ?  [url]
1286760334678728706;2020-07-24;"@mention Alors 2020 ça fait mal comment ?
Ça pique ?
Ça brûle ?
C'est très fiévreux ?
On se sent bourrer, ballonner, constiper ?
Une bonne logorrhée diarrhéique d'insultes, de haines et racistes ?
Problème de libido ? Ramolo tt mou, finit les enfants, fermeture d'usine
Où vive les masques"
1287043313355431937;2020-07-25;@mention @mention Il a toussé en plus, pas eternué
1292125898548948993;2020-08-08;@mention y’a des fois j’ai grave du mal à respirer donc ma tête elle tourne à mort, limite à l’évanouissement donc je peux pas rester debout
1294221079960059906;2020-08-14;@mention J’ai pas les symptômes
1300434929352876034;2020-08-31;j’ai fais l’erreur de regarder les symptômes j’aurais pas dû😭😭 [url]
1201431892412772353;2019-12-02;"@mention @mention Comment par hasard quand je ne bosse pas... *tousse*
😂"
1235547563933044736;2020-03-05;Jai bu de l’eau j’me suis étranglée j’ai pas osé toussé on allait croire que j’ai le virus après ..... du coup j’ai failli mourir
1238805850883600386;2020-03-14;"⚠️ Le ministre de la #santé @mention alerte sur l'#automédication dans le cas du #coronavirus. 

La prise d'anti-inflammatoires serait un ""facteur aggravant"". En cas de #fièvre, prenez du #paracétamol.

@mention @mention 
[url]"
1239172326568136706;2020-03-15;@mention C'est clair. Hier c'était assez symptomatique au taf. Au fur et à mesure que j'ai journée avançait on avait de moins en moins de clients car plein de rayon vide à 20h après le discours du 1er ministre le magasin c'est rempli d'un coup et les gens ont pris tout ce qui restait
1239643092342509572;2020-03-16;J’ai toussé et je suis d’origine arabique imaginé la gueule des gens autour de moi 😂😂😂 [url]
1240564782895423488;2020-03-19;Cette vaine tentative de sublimer une expérience bourgeoise du confinement en objet littéraire est intéressante parce que symptomatique. La crise sanitaire n’est pas une expérience universelle. [url]
1286724450780577794;2020-07-24;@mention 😭😭😭 ah nn tousser
1291476490459271175;2020-08-06;@mention Faut m'excuser. J'ai de la fièvre. Je twitte n'importe quoi
1293533862715424769;2020-08-12;"🔴 Violences, incivilités: on se trompe lorsqu'on centre la réponse uniquement sur la police !
La #violence est le symptôme d'une #crise beaucoup plus large, celle du vivre-ensemble. Répondons aussi par l'éducation, la culture, l'esprit d'entreprise; réinventons la #citoyenneté ! [url]"
1295391581122506752;2020-08-17;"@mention la fièvre du clique

[url]"
1296440696224845824;2020-08-20;"@mention Je crois qu'ils font la paire avec ceux qui baissent le masque pour parler, éternuer ou tousser...
#fedup"
1296921050618486785;2020-08-21;"@mention @mention C'est en effet un symptôme bien identifié. Un de mes amis a également perdu goût et odorat (ce qui l'a bcp perturbé), son médecin ne lui a même pas fait faire de test, lui a dit : ""Vous avez sans doute la Covid-19"", et lui a simplement conseillé de rester chez lui quelques jours."
1297291669822492673;2020-08-22;Je tousse [url]
1215298838275198976;2020-01-09;"Les retours de West et @mention , Wardi qui enchaîne, une super 3ème ligne et surtout des Espoirs à qui le @mention continue de donner du temps de jeu ! 💛🖤
#FievreSR #SRSALE [url]"
1234438029571481600;2020-03-02;Casemiro avait une mission lors de ce match, il l’a réalisé à la perfection le nain magique n’a même pas toussé.
1236028736128024579;2020-03-06;Le #tramway T3B qui passe par #PorteDeLaChapelle est symptomatique du degré d’insécurité dont souffre la capitale. Des #migrants agressifs, des #drogués qui se piquent dans la rame, des gamins qui dépouillent les passagers. Bienvenue dans le #Paris tiers-mondisé d’Anne #Hidalgo !
1238560049003446274;2020-03-13;Acte 2 #ParanoVirus #Covid_19 je viens de m'étouffer malencontreusement en avalant ma salive dans les Escalators du métro et ai toussé 2 fois, résultat le mec devant moi a grimpé les marches en courant
1255810936180543489;2020-04-30;@mention « Non, non Madame Coudray, ce n’est pas notre faut, je ne peux pas vous laissez dire ça même si c’est la vérité enfin **tousse** »
1257971689029275649;2020-05-06;"@mention Alain Minc va bientôt relativiser les théories de Darwin. 
La remise en cause systématique des scientifiques est symptômatique d une génération qui a piller les ressources de la planète"
1274766717944823808;2020-06-21;"@mention on vient de me dire 
mais hors de son contexte, je trouve cette phrase tellement symptomatique de notre époque"
1279165528830095360;2020-07-03;"@mention C'est idiot, je me suis approchée 3 secondes pour récupérer ma carte d'identité et il a toussé. J'ai fait 3 pas en arrière mais depuis ... En plus il avait l'air malade, il s'est trompé dans les chiffres.
J'y pense car je sais que ça suffit"
1284250633533632514;2020-07-18;@mention Ferme ta bouche taime bien tear salope et tu me parle de goûts même ma chicher a plus de goûts que toi
1284524402688823296;2020-07-18;@mention Gros je sais pas qui te doit des sous mais a ce que je vois il a intérêt a vite rembourser sinon ca va tousser
1289529953676009472;2020-08-01;@mention J’ai été stupéfaite de lire que le représentant des labos d’analyses estime qu’il n’est pas nécessaire d’être testé si on n’a pas de symptômes. On sait maintenant que les personnes asymptomatiques peuvent être très contagieuses!
1290683105158860801;2020-08-04;@mention Si t es Pas symptomatique et cas contact 3 jours pour un rdv et 5 jours pour résultats a bioclinic y a 2 semaines. Ça a l'air de s'améliorer
1299790651329073152;2020-08-29;C’est grave un des symptômes t’as raison ! [url]
1260338516854267904;2020-05-13;@mention A la fin y'a un gars il a toussé j'suis sur il a pas suivi les geste barrière 😭😭🤣
1265335872905494529;2020-05-26;"@mention @mention @mention ALLEZ PARTOU...
*tousse*
Des petits câlins pour tous [url]"
1272453945869258752;2020-06-15;C'est officiel, les soutifs oppressant, tellement serré que j'ai du mal à respirer c'est terminé pour moi. Mais bon faut aussi avouer que être tits free quand on cours après un bus, métro qu'on joue avec les enfants ( et surtout avec un 85E) c'est vite douleurs !
1277569396358221824;2020-06-29;Franchement lassant : lundi 13h46 il n'aurait pas encore été contacté par contact covid (+ samedi). Je ne peux pas créer la fiche. Du coup j'envoie un mail à l'ARS pour qu'ils me contacte par téléphone... il était en formation pdt 3 jours avant le début des symptômes...
1282067992268996614;2020-07-11;Plot twist g de la giga fièvre
1287403700156272643;2020-07-26;@mention Largement largement elle a plus de goût
1289246234415259649;2020-07-31;"Le gynéco c'est comme le dentiste, une bonne santé des dents est essentielle, et une bonne santé de ton espace intime aussi.
Il ne faut pas attendre d'avoir mal ou d'avoir des symptômes inhabituels pour y aller. Très important. [url]"
1290226313337298944;2020-08-03;Toi deja tes ni ivoiriens ni congolais donc va ecouter « la moula ta tousser » stp met toi a coter [url]
1293238426217730051;2020-08-11;@mention En fait ça s'interprète avec le reste de l'analyse et comme ton  volume de plaquettes est normal pas de panique. Si tu as des symptômes go médecin
1293509917140287488;2020-08-12;@mention Mdrr meuf quand j’ai de la toux c’est le seul qui marche je dois le prendre que le soir parce que je sors comme une merde après MAIS IL EST TROP BON EN PLUS
1295923306021957632;2020-08-19;@mention Allah y Chafik tu as des symptômes ou ?
1297554099437789187;2020-08-23;@mention oui mais quand tu regardes les rt ya vla des meufs qui flippent alors que genre c’est symptômes veulent rien dire
1297601104000229377;2020-08-23;J’ai du mal à respirer les gars je vous jure je stress trop
1299678053472309254;2020-08-29;@mention Selon mon expérience(arret 2015) ça se résume à :1) conscientiser le fait de fumer à chaque fois que j’ai envie d’une clope( je me répète tous les effets négatifs que je n’aime pas, angines à répétition, doigts qui puent, toux...)2) un nouveau rituel remplace( moi c’est tisane)
1300860946978615297;2020-09-01;@mention Oui c’était un choix nul de parler de la maladie du covid. Il ont dû payer une fortune un cabinet de conseil inutile. On parle d’un virus, pas de « la maladie » causée par le virus, que par ailleurs on ne connaît pas 😆 puisque les symptômes sont complément ahurissants....
1221127739685601286;2020-01-25;"Il est là @mention ! 
💛🖤 #FievreSR #SRMHR [url]"
1233022775360729088;2020-02-27;Vous savez je pense que y'a une vraie petite psychose chez quelques personnes par rapport au Coranovirus. Ce midi j'ai déj avec @mention j'ai toussé (poliment, dans mes coudes en me tournant), je suis toujours malade. Le couple de vieux à côté a demandé à changer de table.
1233138515455684608;2020-02-27;"Ah ouuuai la tension est palpable j’ai toussé dans le métro @mention 
La dame à côté de moi s’est reculé puis est sortie et a changé de wagon 🙃🤷🏾‍♀️
J’ai juste avalé ma chips de travers, calme !! 😂😂😂 #coronavirus"
1254861339480059904;2020-04-27;Avant d’ajouter une phrase en anglais en plein milieu essayer d’abord de savoir parler français correctement « endirait » « tousse » « dès » [url]
1268805916490686464;2020-06-05;"Flash info, il y a 24h00 on a eu 1000 morts de covid-19 et au Brésil 1300 morts de covid-19. Protégez-vous la covid-19 n'est pas partie elle est toujours là. Avec cette baisse de la température, protégez-vous. 
[url]"
1275354703044448257;2020-06-23;@mention @mention @mention @mention @mention @mention Le problème de l’abstention massive dépasse largement la question de la crise sanitaire ! Ce désintérêt pour la chose publique est le symptôme d’une démocratie française bien malade.
1286550044116754432;2020-07-24;"(mais toi me fais pas trop mal j'ai déjà mal à la gorge)
Bien cordialement"
1290397082684215297;2020-08-03;@mention @mention @mention Depuis au moins dix ans j'ai pu voir dans des salles d'attente des masques à disposition en cas de toux surtout pendant la grippe saisonnière, pour la gastro, c'est autre chose, les gens sont des 🐷, si ils se lavaient les mains ça changerait énormément la donne
1290563219271147521;2020-08-04;j’ai mal à la gorge zebiii ma participation au  jetski est fortement compromise
1296392112511102977;2020-08-20;"Covid-19 : fièvre, toux, nausées… Dans quel ordre surviennent les symptômes ?

[url]

Envoyé via @mention"
1299511284921180160;2020-08-29;Rien qu’il tousse j’ai envie de le boire
1300400607027777537;2020-08-31;@mention Tout cela et vrai, même si ça n’a pas empêché Martine Aubry d’être Première secrétaire du PS entre 2008 et 2012. Combattons donc les racines du pb plutôt que le symptôme!
1235564882977787904;2020-03-05;@mention dimanche dernier dans le métro j’ai toussé les gens limite ils s’écartaient de moi 🤦‍♀️
1236619151990493184;2020-03-08;@mention -tousse- beaucoup
1239635032517627904;2020-03-16;"#Macron20h👉🏼limitons nos contacts (pas plus de 5), respectons les gestes barrières !
🤝Se laver régulièrement les mains
💪🏼Tousser dans son coude
🤧Utiliser un mouchoir à usage unique
❌ Ne pas se serrer la main
😷Porter un masque si vous êtes malades (si vous en trouvez)
#COVID19"
1245258905598468096;2020-04-01;"Il y a 3 ans, le @mention s'imposait à Édimbourg pour se qualifier en 1/2 finale de @mention !
#FievreSR [url]"
1284039896634720257;2020-07-17;Non seulement le port du masque peut réduire significativement la transmission du virus, mais potentiellement aussi atténuer les symptômes en cas d'infection ! [url]
1286632940705898496;2020-07-24;J’ai tellement gueulée dans les manèges hier que j’ai mal à la gorge
1288759457615433729;2020-07-30;"J'espère qu'il n'a pas le coronavirus parce que sinon c'est un distributeur ambulant celui la...

Le gars TOUSSE de tout son être sans jamais le faire dans son coude...

Ça fait 2mn que je l'observe s'ÉPOUMONER avec… [url]"
1292560036607254530;2020-08-09;@mention (on va kan tu veux jv grv tousser ma race)
1293094528807772160;2020-08-11;Bonjour à toussent🥰🥰 [url]
1296730491345874945;2020-08-21;Après 4 mois d’incurie dont presque 2 passé en dehors de notre appart, on arrive au point #COVID19 - le sdf en bas de chez nous tousse et crache dans le hall - aucune aide de @mention @mention
1298578246913720320;2020-08-26;@mention Nan je pense pas sinon je serais entrain de tousser
1211584605767323648;2019-12-30;"La passe de @mention, la course de @mention dans la défense Agenaise... 
De quoi boucler 2019 en beauté ! 
#FievreSR #SRSUA [url] [url]"
